RE_I,RE_C
-0.060127092157639284,0.026732466964292233
0.04396703046623451,0.07177159029636195
0.3072340815741835,0.37102082063313474
-0.018326514783642972,0.15931041330156515
-0.03226397216957054,0.03318314876162309
0.05141720880586278,0.08890088794983313
-0.06687298634882043,-0.04667325473417039
-0.04317148963319599,0.02822597776579174
0.035336416252373756,0.09688289160319397
0.183793704595843,0.22049799471102333
-0.0042320252202254815,-0.001876994376319066
-0.05137427752961088,-0.016742834330951136
0.04369628863238678,0.07288797642892458
-0.008607736304200642,-0.009849080968967172
0.009100682065814887,0.02998057117654911
0.014121245719753723,0.06538535734636255
0.04369769450363383,0.05205237388581342
0.18234489148991,0.2071047870126104
-0.03541661128574127,0.09578035164085306
-0.034050450006809944,-0.018164392997376873
-0.023203723722676765,-0.008564211804388057
0.33968403186853546,0.3928460961035079
-0.053696124780471956,-0.05608690582141496
0.10221121435137549,0.17194663606764682
0.008174219683609076,0.01549653141942243
0.06871006582405222,0.09840326988781532
0.19869331961155384,0.3186286581053723
0.0785660935213647,0.08731647145631773
-0.01820988477119161,0.004972071104627023
0.49129125059082324,0.5749082595280812
-0.04589228228865476,-0.03167757848558075
-0.0323695045874273,0.002455844079335931
0.07285914858191025,0.08148687586333606
0.04287129098854142,0.0584636033647473
0.0025306401914090004,0.023207635519250366
-0.050163946989120356,-0.03662253821468469
0.06553142413881634,0.09750878034656989
-0.08772629306724336,-0.08634089488269987
0.18106033673336824,0.22739247088020603
0.038905772436542675,0.07475097025677478
0.16259451441430547,0.19590423290112027
0.05115927479346351,0.0635520267526977
-0.0445314573865027,0.005944128717039186
-0.050420696414884336,0.0254397811011325
-0.017601078665819093,0.006420217435301084
-0.027454675274446772,-0.00985382052117104
-0.016349809379701454,0.006057939200976657
0.24673469355623812,0.29979205164286926
0.032258568574348896,0.06126615459739783
0.05951744309350038,0.08980090592375546
0.04324303522274888,0.052594751698119814
-0.01313786383617088,0.059964015350930204
0.08444327852927175,0.12326269561432844
-0.04401639011719331,-0.03452479170987645
0.1445885186246697,0.1799829812519435
-0.004145348194575893,0.024532948959236987
0.12159176415124523,0.15258437693747645
0.2422107795475474,0.2925015354449513
0.05473646159381429,0.19695686529614595
0.04265204479686059,0.07135291496422541
-0.030403455634974492,0.004069217145386088
0.010716119850939922,0.02213503891281809
-0.008592376768791566,-0.013224548265173653
0.17620378111044618,0.20099074092885905
0.18380233386288009,0.3908571301045324
0.04728543460052675,0.05052524633756848
-0.021895229416111512,-0.011571151005692917
-0.03580349860872114,-0.001303801165240526
0.24098066469342655,0.2768537649780268
-0.010794946378627499,0.027276221924201795
0.057283725996018574,0.0705054842522786
0.03307535449418181,0.057689789041864316
0.013954486201907942,0.050217350884857334
-0.04559192893207896,0.0896608214442868
0.011110725525748844,0.05830146415262395
-0.06747123229181352,0.0020758880139367594
-0.04185644292838122,-0.002437390134075707
-0.02637091249841493,0.012208565551713662
-0.008110230235831772,0.11213345813943691
0.019587055806873692,0.017137584635735646
-0.0066298258901695455,0.028326977506412446
-0.06762163236045181,-0.06719392940012862
-0.05313506292651946,0.21678982650817563
0.19407528098161658,0.23688708464484232
0.07905606814690777,0.09947518137268897
0.06208518681319897,0.10158542416839722
-0.02337071086336232,0.011098060970116268
-0.012081722204095055,0.007402811320050509
0.10675109019576563,0.12959828114412472
-0.0016793945845559543,0.035583411335836646
0.08042450004266162,0.09491237707838998
-0.027464688794515236,0.03747928747096614
-0.0843203175669498,0.13306948871537985
-0.01818460790538819,0.017787129486619816
0.030050199352310382,0.0413808386485364
0.0977040800511469,0.1455139292878026
0.006012010734433245,0.03109574291029398
0.05380030436107591,0.07090492937613942
0.044863802803500115,0.09471178461991622
-0.03962284284722285,-0.020817659797876812
-0.021051097217244356,-0.0016516449265242027
-0.06976288251931771,-0.004481685827884531
0.20078044538845613,0.2521012200239055
0.01767945188400688,0.0457536161099966
0.08830908576389046,0.1159351691649389
-0.03318878766890016,-0.030425876741356026
-0.057721515813097354,0.0013534418867602682
-0.07052641170423024,-0.06041319758859667
0.030533971581012904,0.13221251235372772
0.03219520194013034,0.03775031209369597
-0.028352934981860315,-0.021916831218507217
0.002837498567245603,0.002454774812306959
-0.01975024526122797,0.011520795462317733
-0.03537862419551572,0.0227926770058962
0.05901449004755581,0.08201564214195678
-0.028012511687950166,-0.023575254355438842
-0.05170242911875997,-0.03842220679163612
-0.006425690107464122,0.010265410821105827
-0.05166270494458671,8.952803655377153e-4
0.12061641624102219,0.13954217025610208
0.14251547029113584,0.17468455674372976
-0.026160740278759247,-0.017753766314805276
-0.03198754177827017,-0.029249766501848882
0.0942225093661976,0.12540214452299386
-0.004482433267796567,-0.007117923098259833
0.16221199469573572,0.20359494646288495
0.04262379359144987,0.08307013009466377
-0.03146325869343893,0.007011746583760105
0.08910135962498175,0.1240736074864316
-0.013307167363665837,0.03630418013538003
0.1225203829181771,0.15040945944334722
0.1935253118925313,0.23355252978960736
0.20080972772516525,0.23528498946278611
-0.008439733701772704,0.03212595229089981
-0.043371905091697166,-0.03580762985897489
-0.0285045865424974,-0.00849899798842603
0.050490070554966876,0.06596653525978652
-0.025981121625834436,-0.0031563596401508257
0.016396294218910333,0.04500792607911531
-0.03774929559746352,0.03405304665059566
0.03304454197504351,0.036280766079714116
0.11804383010029039,0.14364178757688786
-0.035828754537596784,-0.005054247235525848
0.015786858229180325,0.15412546739444247
0.04827629151657402,0.07726100386627681
-0.032302892893474836,-0.04516529896601065
-0.04917937850299913,-0.047165553134979665
-0.017245226171861895,-0.02139262803493845
0.2552282357865297,0.7341471598829704
-0.05188545264185819,-0.05609180263734891
0.33634820624039247,0.39872634720226585
-0.07622305608108898,-0.06568143869160867
0.12016748017035969,0.14657980827739694
-0.07161362237560986,0.04875185825339925
0.10186696226986632,0.3348357453375835
0.1921672394676201,0.40516595069568345
0.023616325648394002,0.030099355281734026
0.16418926623264873,0.20817860698666074
-0.0452465271272279,0.012643683687205408
-0.047626134539004085,-0.059015847029803954
0.027403963861430212,0.040166271249451664
0.14433338453221617,0.1686159272552604
0.22940324551788357,0.36529711476276916
0.1883450394564778,0.23814782297617973
0.1450956757541079,0.16485378546564164
-0.04765979346338149,-0.0069902527630738235
0.019192101823177442,0.02385815069336425
-0.01780228679750903,0.031113667247288108
-0.009677131602158476,0.0031938067651999026
-0.011736919877564598,0.014868117701225146
0.0062348337139676024,0.027921422680014508
0.005128991999596373,0.13239886851368016
-0.03507744290490142,0.07982763105955297
0.049146994511010685,0.06884598585920078
0.07044131134616437,0.09685065291893603
0.002424092237656923,0.18051484708135512
0.02936043017042532,0.05967934789194989
-0.029801533658722235,0.31283890816456
0.05899888847605157,0.06508224855275983
0.049600672866527376,0.09234175954625806
-0.0017909924163678076,0.02663956720251476
0.026895879021437783,0.037330052765936816
0.12364070524193098,0.1357318516117527
0.01556344216951026,0.05006806730878845
0.05111436658919193,0.49295619893446774
0.06990293464634031,0.10749005899935196
-0.056216856196730294,0.014294728631115845
-0.022206413587223823,0.004985171850303682
0.0173782944877823,0.07836749645361897
0.07642807257199724,0.1060381079417551
-0.006957971741203753,0.015463157002728134
0.008858928167993038,0.06033224774170604
0.081499933504223,0.11638531308670534
0.13743542553078059,0.17565637297789388
-0.058734430408767684,-0.06675854985622562
-0.04090352848149702,-0.013785051424095427
-0.028097006535116556,-0.01105462631853974
0.05360330274839218,0.07053315622136352
0.07134643285546016,0.09933487850422387
0.00408231522902822,0.037862302017702236
0.14915621311106766,0.18360960912695892
-9.537183362206476e-4,0.002770692923306877
-0.06184770132815879,-0.026690769767093933
0.10837027777565716,0.12334935227903017
-0.06246807935113532,-0.049359891055787475
0.0032767978432259688,0.031425476798980945
-0.06433593114796025,-0.062177025301562786
-0.0036891595745310703,0.006808811510697482
-0.03644476630727504,-0.009179647440871299
-0.06098516769011347,-0.06734198438215691
-0.006676370549063495,-0.0061708427384425625
0.018810268847134083,0.055427959171688114
0.03722993547778848,0.05396391566262267
0.3380552529599588,0.39040144498668067
0.08556444289862172,0.10686384098771483
0.34809114275379205,0.48117794969116157
-0.02996901568271021,-0.02530072940150673
-0.08456597166373667,-0.04683747040266111
0.04249406242561901,0.06830260577722891
-0.006087878275578344,0.023583983171014348
-0.018399525324256073,-0.009808451869859758
0.019782451810746223,0.0433599361633615
0.03938029837690704,0.0693046949478802
0.019934517375884152,0.025397588823965114
-0.04936450406878344,0.01254312601576704
-0.04504971436079872,-0.029505523111502664
0.11125229352826205,0.14432149965696658
-0.009729990202016345,-0.013145306331758517
-0.07996543549336449,-0.07960006178391975
0.09867697772346504,0.12595584999109072
0.014372651775680235,0.16866722805900708
0.2539155502622889,0.305240657927873
0.08327057061528145,0.11147102684422247
0.034080313404035445,0.1958105013286212
0.20826771816341585,0.2529173183448361
-0.011715765990413409,0.01692071253669796
-0.09040912527302904,0.007492131820854845
