a1,b1,c10,c11,cv1,a2,b2,c20,c21,cv2,eta,rho,sig_I,sig_C,sigma_RE,g1,g2,ll
3.0259976987952744,1.2706058121499664,0.20445238380274516,-2.3929064507611676e-4,0.4863602475241957,2.1846876931379056,2.1285126086422475,-0.21795236290983183,-7.523636258269567e-4,0.052145693149799756,1.9804013515645484,0.9546323643482033,0.1459325574857069,0.18288736021506066,0.3656802762225127,0.1310716466913917,0.7287890433458668,-8977.324684103454
4.005531141208569,1.130451069211033,0.3095473742212854,-3.710048516113962e-4,0.4786354397782241,2.3705320243107226,1.9314536768537929,-0.13004986976324912,-7.519715988344056e-4,0.05128466387846653,1.5795453161652524,0.948131038744437,0.11493273103307407,0.13870037855949596,0.5892947103014686,0.1564101749676463,0.9328017256534604,-9061.979942970505
3.6820214944223393,1.1125451799360113,0.30649861333816936,1.1878453431498625e-5,0.46720350635911884,1.8026940221514665,2.069258191071743,-0.11081721349952672,-5.145761935684318e-4,0.05281780412395891,1.520863826981123,0.8755248036482293,0.12112006273294999,0.15905192588949033,0.5889334017674626,0.2855077270526104,0.4861620080430719,-8991.868924790797
3.4322474361196815,1.0422282813446684,0.3881538359157779,-2.3729836620438538e-4,0.4983159784778606,1.7219201739892498,2.038312903321546,-0.22767935817495705,-6.274760625041947e-4,0.05155419470818837,1.6676093339158082,0.886190853981002,0.12477548047682677,0.15463885394676136,0.6494304743392882,0.15272546966305972,0.7932421211142049,-8983.835696840571
3.562109326706394,1.0532061835852027,0.33033265276044793,6.757222459994771e-5,0.500624824892257,1.7506405757722177,2.005539321736962,-0.1793790195918713,-3.440786131628859e-4,0.052313765304147636,1.5745516121472065,0.8534656050615904,0.12035863198198647,0.17764509503144382,0.5101443211189229,0.3022566675565755,0.4484981229955713,-9029.020093493504
3.145773659467419,1.1944880964389548,0.16178521159238551,9.557091929853878e-5,0.4960973601959567,2.0239348225942004,2.0842933869328673,-0.20634955769476027,-4.529059391076867e-4,0.05106294499671912,1.845936593356513,0.9078861012214745,0.12303622153468508,0.15873305330324988,0.4043653968868067,0.1763128383534327,0.5171529292123498,-8986.74644609774
3.385025961854992,1.1516380868396332,0.53451606834517,-6.966687906953484e-4,0.5003831219031308,2.2738228944369787,1.9897343383684438,-0.00804251870699385,-0.0010191092669807756,0.05189173937018691,1.8313120166524715,0.9242707043360484,0.12275488285532488,0.15139694230328848,0.47076263346116204,0.1476035925475408,0.8020376666365968,-8991.264589020873
3.4299831055786143,1.1543637659778987,0.3082434925241585,-2.0940845208821502e-4,0.5011585244570956,1.945314969627624,2.066339490253107,-0.11906555045859168,-7.605223481097751e-4,0.052823572738706165,1.682091124240562,0.9069666354259518,0.10904655269638301,0.14277143086457467,0.715742483069748,0.3411935218709956,0.7469155813355719,-9036.935040443406
4.228131361251639,1.3322298870236577,0.1749782484123057,-2.360304539380448e-4,0.4901185277512891,2.793500672308674,2.060159026116508,-0.16363222907426206,-6.298479796669814e-4,0.04951640432212048,1.5543166226265817,0.9437942904218908,0.13714154996118963,0.16731869476524333,0.6735771335289907,0.23138992326088265,0.8972756648283228,-8879.365469880058
3.9899330288184514,1.1271762672070818,0.3108881348452097,-4.390934912129607e-6,0.4749948760511254,1.7090033602658157,2.099083047134219,-0.09464275200384736,-5.83487556346401e-4,0.04969884047985451,1.3752414013042091,0.8918057148604737,0.11320596375579169,0.1453561261607625,0.7543078222947698,0.2641873354722973,0.909263441271197,-8994.951478873543
3.137043705286017,1.1274603235167056,0.15992359133837486,1.3461278379105047e-4,0.5002137045673065,2.0796572628617085,2.0167538854854703,-0.3253224487584787,-1.9302798792543652e-4,0.05233611987863137,1.9208042896939097,0.8958249081690419,0.1055888469471775,0.13593269626009824,0.6247669786752484,0.21816242166972538,0.7716934411342908,-9010.241198323278
3.3299810653579516,1.126282489129768,0.31416822506289704,-1.6409069759181494e-4,0.4947285726529459,2.2224570800528136,1.976255718089729,-0.1879734378795287,-5.226619336483096e-4,0.05151174454079101,1.8418784037461198,0.9134004337122354,0.12439608818034636,0.17118678954589175,0.43691758478564835,0.14399989056940332,0.48822316524777615,-9005.871751185356
3.3702125372037868,1.206985543809067,0.26333901436133506,-1.7060515223874694e-4,0.5268280817846478,1.9134483322071245,2.1344169975988367,-0.08364844602563681,-7.863067186157879e-4,0.0509170403922797,1.7047576724249935,0.8864511056442751,0.11737613579795061,0.1543845150502474,0.5361735598697391,0.15231684214855196,0.6410949546344148,-9035.41555696134
3.279360427106478,1.1585345595711407,0.2386168555126748,-7.141817216630986e-6,0.4925565700896821,2.231893356488544,1.9981087221964267,-0.1475889618239138,-5.114533496854318e-4,0.04955936585140224,1.8637890158347818,0.9228013751950914,0.12863355475073218,0.16432197684779204,0.4689629951092006,0.17920443199595892,0.765009181370057,-9004.179276911147
3.3437521870302485,1.222429356274926,0.2563788804284373,-3.0419651626255876e-4,0.48585999839874877,2.961385385934245,1.9319146019329232,-0.1804482010998174,-6.041614377734539e-4,0.05528646959650146,2.0583675106166397,0.9393899290550458,0.12996508275083538,0.16556650551740754,0.7361542386440469,0.1539140144166255,0.6279501486794047,-9007.86031878635
2.958708666211412,1.146546405591033,0.10761690034617932,3.035995178497497e-4,0.492969378507458,2.655191492521043,1.9154051678220176,-0.21808272158478448,-1.7051286897536543e-4,0.05350029315660983,2.246330731519717,0.9458223041446214,0.1323785677599412,0.1620872858659135,0.5104900845562845,0.07458713746446272,0.7194431877597869,-9036.128658861222
3.778275794091788,1.1548248882465497,0.4384683154514365,-4.0692447458471004e-4,0.49516364966741655,2.262262346846323,1.9645001695262607,0.0979522204236693,-9.270903327767078e-4,0.05139312191054376,1.6161312707167732,0.9493896858612332,0.1262088849333362,0.15726921448237005,0.5262728764838266,0.24678124682961333,0.8900253257229991,-9012.201969939766
4.043276345893872,1.18217998382247,0.2539731346351882,-2.0802494239501092e-4,0.4872702910881296,2.6417384689100927,1.9345313063007985,-0.13764596829014297,-6.35426512000668e-4,0.05148249289431392,1.6062886723301169,0.9189974314449665,0.12119662931311799,0.15458602834638074,0.6895252133298492,0.25559103481159345,0.58367062567722,-8986.348998911386
4.7321456604762355,1.1333963556143,0.1586732452705506,1.1037164597888283e-4,0.4852564412975423,2.219940965793001,1.9858771269576458,-0.2687293733974922,-3.1080400291936817e-4,0.050261508748151724,1.3045081200718696,0.9095510212857032,0.133294627913463,0.16965958126791109,0.743194530442422,0.11640280211036785,0.6471704490174555,-8968.513138016342
3.166202872716636,1.2239371058970212,0.18750341279207627,-1.7641642749132103e-4,0.48880627899846274,2.6412612577951453,1.968978015653688,-0.31953579614737637,-4.713860897617295e-4,0.05280164828875722,2.0202725255810754,0.9463478706395072,0.11994936857872682,0.13342972835662126,0.51464374690447,0.21398547675911012,0.6014980599895688,-9021.143713873475
5.484113060145751,1.3707770943525903,0.17691567741976288,-3.863267547750954e-4,0.48437773947688373,3.859936354190315,1.9583887019349464,-0.07860018026350202,-7.509801064464794e-4,0.0502743317761556,1.4076517851590897,0.9592394955080763,0.12234307218763245,0.14534195763295146,1.396289761432564,0.17686090750907157,0.6810408050792,-8968.400496282038
3.3522785918502267,1.2377839810552191,0.25052699014340313,-1.918584629385467e-4,0.4871438310137136,2.7413557048509345,1.975792221979193,-0.1930823782843067,-4.832956291228219e-4,0.048910593776432164,1.9766705499918817,0.958138541010736,0.13631257080147804,0.16012742214215625,0.626751574331814,0.08300153469903582,0.842414829786097,-8953.847055349
3.3892819233830416,1.2021725475251508,0.21748350072208028,-1.6611401060960264e-5,0.49120029003854165,2.179269245064194,2.04689316296129,-0.24017723424622361,-4.382067632196085e-4,0.052552490605969615,1.7595561759378844,0.9171181977925981,0.1286900356976822,0.17525524834657843,0.4018166744262507,0.2824776613692691,0.5208748645002674,-8986.754425858766
3.4482516820484532,1.1838414716209011,0.32666751028401575,-2.3649219651917296e-4,0.48666311709718424,2.250430445697287,2.0337007055211864,0.04640425455276037,-8.846590655409187e-4,0.05243019913431295,1.7882970763981776,0.919637024013145,0.12074169291048328,0.1500998732214222,0.622178818260148,0.052701204270445834,0.6985530459640178,-9029.521374906024
3.6395869284207847,1.0873467816892222,0.48449544509889947,-4.1052841216958515e-4,0.49423720143960514,1.99566123156365,1.9829398318615337,0.0248929612328449,-8.317934414361311e-4,0.053457659599031704,1.6412591581791842,0.9317291752224094,0.12349561661632745,0.15642400279892113,0.5178856543764209,0.27772530169831616,0.9955045420813651,-8994.792567498464
2.654980654370795,1.1933041894478849,0.3286984088417338,-3.7076115338004033e-4,0.5012844871186106,1.917863661586086,2.1261818975756515,-0.07908817783390953,-9.556986375906101e-4,0.049163498783682896,2.153861217512247,0.8749344011176157,0.11358066973688144,0.15004723858440727,0.4699710622645168,0.2483947117939147,0.6932218051707201,-8979.934790800367
3.159334962200744,1.107086342834958,0.3922007961733602,-2.7640597104923117e-4,0.5012708174923619,1.8102724789400737,2.075075108529806,-0.14349552130213777,-7.172155037564954e-4,0.05153112080848964,1.8349621453798541,0.9214803094094838,0.13291407187464777,0.17946954157322756,0.32281572419902943,0.13792629653627275,0.7586087483965923,-9043.397296978632
3.2344451917014,1.0591857428582352,0.3379158369865889,-1.0324412545444473e-4,0.4946455179593037,2.0464427672715075,1.9163056875678952,-0.1575230906874473,-4.050080261880862e-4,0.054460202396206386,1.8277001756328375,0.8753430236618188,0.10871654084694006,0.1517912471995752,0.5756552195977096,0.3708526487153433,0.6519570432290153,-9006.573641915898
3.0866532675832796,1.172664346710292,0.312974314145046,-2.3432456465125208e-4,0.500843931230545,2.6350210014769027,1.9181190399317087,-0.14137149423483658,-5.129362192780318e-4,0.05080065408429791,2.0910258507584842,0.851147312098898,0.09259280609959342,0.11945869402082741,0.44449109249298047,0.42919574928992904,0.5868685304822997,-9041.677855224561
3.300866700629713,1.1455986604669801,0.22732607197830257,-4.363757848554528e-5,0.5033128205463697,2.0786078003290123,2.0207061440542406,-0.3149268777986035,-3.750851962670415e-4,0.05381203223822591,1.8006826128499287,0.930617389179841,0.12683800697349606,0.16893922040545795,0.5074938190842445,0.18029863860250284,0.6517873358992472,-9032.132553685857
2.707782778925694,1.191319064037382,0.23808160667789602,-2.3066440077324947e-4,0.4953951277166017,2.0759208758620766,2.0851591042111024,-0.09412113691314261,-8.578510663784023e-4,0.05141944570767865,2.1724148992341874,0.9143006231861651,0.1094193841532533,0.13898546555505398,0.5494077391086579,0.304428036397912,0.7685696750976818,-9028.804080294318
3.3613552103890703,1.1397979953195845,0.3352035208841668,-3.276788914461454e-4,0.4859037849671207,2.1587487552677738,1.990958811257926,-0.26527898465202987,-6.06686975474407e-4,0.053628675703157644,1.8001271150630238,0.9168552855760949,0.10887523373492017,0.1386015700968023,0.7730041081226423,0.15399861747086913,0.8504747734124142,-9039.863253549905
3.7533286652624818,1.073633366625912,0.3041559156937628,-9.12188315832102e-5,0.5054351790991148,1.7757684302315186,2.039855734867929,-0.155279967630361,-6.265883944631872e-4,0.05527601215638402,1.5138053187916545,0.9134065069797955,0.09178669647005584,0.11674002845349121,0.5941905398872445,0.4571703664783192,1.1692376517520189,-9086.993884251722
3.6677746767708075,1.2468627448520633,0.26282864565359537,-1.3908285475102311e-4,0.483870259945551,2.3444303571372727,2.068086737304203,-0.10587009022444033,-5.952227784144676e-4,0.05262558933333215,1.6752336786861008,0.9296943835262934,0.1347096790905327,0.16537904544874632,0.6993667311067042,0.21977580876690417,0.6688136347726243,-9002.885709130544
3.5747066424271847,1.099896757329347,0.2768134973289948,-1.1545757396023094e-4,0.4935079266764105,2.371627347103552,1.9188206727901518,-0.11601677096780066,-5.337130339282537e-4,0.053348113861207164,1.7885792715798323,0.9161297695397045,0.1242503766885563,0.15791161755863012,0.6271789663412195,0.08080888772995237,0.7679024238257955,-8980.959401918799
3.4804952064853327,1.1146521295162242,0.34507694052568794,-2.2965081674373666e-4,0.4868076168232647,2.403669278106551,1.9093614460711936,-0.10912559015057505,-6.429488251018551e-4,0.05397610631546298,1.8348461334126187,0.9543210184764107,0.11028843298837983,0.13032721305744394,0.5965473848152067,0.24307573930805876,1.2950600570586799,-9005.564336685675
2.346702231331404,1.1221766396058275,0.2683089721190245,-5.706972081065021e-5,0.4732727570056142,2.0557999811389847,2.013609553864687,-0.12574830613388938,-5.493186768494362e-4,0.051953936983999444,2.560679894923466,0.9049864900677728,0.12128443015388969,0.163655621702432,0.3010053491082331,0.21279966323809613,0.6139469780682479,-9071.866578059926
3.6381572879360795,1.1595533123652229,0.3130230655649983,-2.372630572456602e-4,0.49565748312799934,2.0066504559916654,2.045098769065128,-0.07256710172041247,-8.04072331820167e-4,0.05175412996875972,1.610638490912276,0.9415612302345486,0.12647308407492006,0.16027740986311392,0.5220673949989535,0.20616188444932088,0.8450399091223242,-8992.91551306025
2.833317088655094,1.1357009949028232,0.2647483133393758,-7.157491924519365e-5,0.4782909383170155,2.805110843965909,1.8510754479220433,-0.1311126806503391,-3.9308658487568094e-4,0.052836400401591675,2.3839164027193323,0.9569583357331157,0.12561554682417733,0.15130960789940265,0.41410013772092386,0.2652917806070388,0.8253894125112944,-9055.197985385552
2.6668829360854196,1.0466702132560357,0.5025844057284748,-3.7464081903302584e-4,0.4944736916186146,2.2902231720295814,1.8440514981737213,0.04341187368456534,-6.702535095926743e-4,0.0518537913681057,2.3381338825659226,0.9372814071481368,0.1405270020081393,0.18771124985309795,0.3227052011009488,0.2084871073365946,0.7135337279457714,-8996.65056094843
3.4055600071687335,1.1012917209932276,0.27060545781347317,-8.451521775803551e-5,0.5011694333350736,2.1202125342603564,1.9729665845590867,-0.21890740000737186,-4.6999622384940264e-4,0.05558351225663036,1.7739064721863627,0.8393373026756827,0.08745421016038914,0.11879154351051424,0.5109790365287264,0.337092303617915,0.5714470710263645,-9121.063972900622
2.9312291112112616,1.2696747799097818,0.2604670087696272,-3.087523995343411e-4,0.4879794648469848,2.4425977975931783,2.062311215410311,-0.15135858293285764,-6.954077655306079e-4,0.05180079405160382,2.123218945188782,0.9575494405499151,0.13853862933079594,0.1695142914022414,0.35802235874574806,0.23186529223004165,0.6779832990389376,-8995.752571350331
3.0960864685532554,1.2391337918153973,0.3496655349155939,-5.443065594442875e-4,0.4796128528647521,2.258831802482899,2.065324020836296,-0.121697051245088,-9.068077339352381e-4,0.04811207993436842,1.955379495890803,0.9224642222975048,0.13600703113413243,0.17908793854685368,0.4640530203795113,0.11423427255141289,0.5602349018982019,-8998.727075863662
3.3554127891031205,1.093946029879802,0.15912012705744316,1.382758798624184e-4,0.49374888269170253,1.9001013292755855,2.027697427389908,-0.3047039116483812,-2.8643030388152694e-4,0.05453736633416796,1.7614306689660717,0.8813477827287293,0.1192380376569843,0.163784563957168,0.5865348063825815,0.13237604442320827,0.878627112056199,-8993.280607697796
4.217215837034515,1.2098324196090608,0.3559310396155618,-3.5502098511632385e-4,0.5012683446990859,2.4969905051243186,1.977674358065107,0.048464442665373475,-8.666403740012713e-4,0.05395124475716439,1.4941120086419155,0.9526293008620759,0.12541551433784578,0.1545155244252944,0.8914136660305774,0.26716250517019435,0.7391515860144044,-9035.031942251811
3.8805310053306936,1.139903725691253,0.2319844477730295,-3.922677462123825e-5,0.4848453692753817,2.2466506445316208,1.9664694854215974,-0.20371758147926278,-4.5511130975029845e-4,0.053647292507895177,1.5751364394305143,0.9354191411270606,0.1105381390828192,0.13850941053166912,0.632739719244515,0.36467942517444346,0.9230134256533178,-9059.469379683005
3.2281548406530267,1.2040566338380623,0.19253291783032617,-2.0573851502710296e-4,0.49646559778729504,2.4336819382420147,1.990373317854005,-0.21608536943078188,-6.262248478806459e-4,0.05348069608823558,1.9480933614805407,0.9470469577845684,0.12976201267898346,0.16443017361069356,0.7754287027283249,0.11492160498099585,0.8097809175009373,-9013.008277456443
3.3395956785514413,1.136632523386093,0.22232809629619543,1.2558953911284476e-4,0.49197922015707674,1.8454028414537065,2.079012939464166,-0.10196596890658804,-4.649144208385997e-4,0.05384401767630668,1.716856693974641,0.9002048740406229,0.11476058996062426,0.15663161230625802,0.5067546999155516,0.09335442399209881,0.6960838222911605,-9053.08519330495
2.5533442536769946,1.1522529586331107,0.3079284788072585,-2.946406704515131e-4,0.47390714115487476,2.076652955223373,2.035355885525469,-0.062122085873436206,-8.775562421402855e-4,0.05006866562464128,2.3382755999014293,0.9075398989673894,0.13434173712690584,0.18276019596944906,0.35850046723363926,0.11906997272072761,0.6977191374545942,-8967.948656958628
2.9475785004358364,1.197673714500361,0.1812547772529844,-3.877390626838007e-6,0.4924058829156429,2.2778852861890693,2.024464611018668,-0.171703272459364,-5.054471765482421e-4,0.05342043508165431,2.0708265223112616,0.9316575762705371,0.1339723445773733,0.16487191484050548,0.3772698952810074,0.16328437377083366,0.7298211071688361,-9007.791953480628
3.495988502475223,1.1855562509748965,0.30099058933648937,-2.0668304052587407e-4,0.4725346565060077,1.6870476880849015,2.1910938747728985,-0.0013052374735381678,-9.643701698310864e-4,0.05099588286044214,1.5628972623424355,0.8929889361917601,0.12220475761256816,0.1632352140468514,0.4556592069267565,0.1774425930052913,0.6663940849733399,-8980.07276368251
2.8110038692462505,1.1542782144968438,0.26675717465533194,-5.582574996635115e-5,0.4911508414471154,2.3223553522393385,1.9734502048413067,-0.182820550063165,-4.404064403070046e-4,0.0535225822528214,2.202636410358397,0.9156321286783504,0.10944563114342556,0.13803458960642553,0.4071031630725472,0.22633721801667156,0.8075844744899692,-9013.30919113287
2.774944866536226,1.172826875674026,0.2595273527550723,-1.3310572313639468e-4,0.486187091394773,2.6498492955301773,1.9224673334142393,-0.13408727810295845,-5.015722441848769e-4,0.05089555910137798,2.3709028790898374,0.9538059819293282,0.1311871358247195,0.16635453264062808,0.380076162776574,0.20404439244044825,0.8112150868457451,-8979.33500118115
3.1530674815360555,1.0185887538306835,0.3598012256846986,-6.266885118930532e-5,0.48644553997792833,2.546823326589749,1.7886560489739067,-0.10330701976618512,-3.373931028563948e-4,0.059301747984397704,2.085052932969134,0.8976049646081531,0.10452669154879955,0.12852608095493018,0.443374617612627,0.22664445207805162,0.701274038913865,-9073.573077196384
2.7977464780247674,1.1363285704100627,0.40743176683650173,-5.654146254245812e-4,0.48677357460902176,1.855286808131838,2.0921821062324577,-0.19382711987476214,-0.0010199327563263805,0.05405616591225287,2.0536614987955293,0.8892439865039516,0.11496403392602854,0.15280639055906892,0.5706214083462009,0.15212974482136898,0.669292797191941,-9030.178757651494
2.9200319815487252,0.9807594489855266,0.370148239465094,-1.8271570986460705e-4,0.4968927214822965,2.123422351608445,1.8505563328380434,-0.09887840270528281,-6.626544110733518e-4,0.058157495804847935,2.1124369681594235,0.8745611732392716,0.10218945945652666,0.1325892354971566,0.41753704414965903,0.19800944496496775,0.47151687145799215,-9156.157740012573
3.3471380208266885,1.2398564039738271,0.20669859066669932,-2.821116758122544e-4,0.49206649817857956,3.0742018744487063,1.930262059380992,-0.15101866876052894,-6.608212486069659e-4,0.05294017192423594,2.0856016984853007,0.9407956248482288,0.1291784405394541,0.15537824506422607,0.6229260782147135,0.23893558215960403,0.6017830756823661,-8979.608140580951
3.179259224556964,1.3160308823508908,0.21216319497632402,-3.7068658358100303e-4,0.48168191373373964,3.0740314068860397,1.9941843830272938,-0.12774727077156134,-7.698217578104982e-4,0.04976329145256583,2.1730009467615363,0.9737525768871194,0.12034113232175302,0.1384353971438859,0.6495233241410212,0.19842455577981627,1.4008655137689598,-8926.493048523987
2.60831290037623,1.1954134338445483,0.2517419084354069,-9.781707301336429e-5,0.48251694003117196,1.8946516132981208,2.1257083198534534,-0.04904066742506796,-7.904061899451903e-4,0.050596673741479956,2.2057959799336517,0.9425565417332242,0.14758662324967506,0.19056473619005673,0.3367740529981469,0.13898019326210181,0.8045130572961537,-8934.735925543548
4.630977220972261,1.138731328231937,0.2854956746328083,-5.1309371393366e-5,0.48600381527147446,2.781387096040815,1.8603535441188697,-0.05383176588105976,-4.47741965535175e-4,0.0536170019981086,1.4434003283384191,0.92209024089729,0.12252165768356826,0.15168113629321392,0.9109080627478504,0.20907391005457016,0.5409792851550878,-9047.057129269262
3.228231393825679,1.2054349377369789,0.4367924900472602,-6.287412570470414e-4,0.5151863307317411,2.443619142586514,2.0064680419534007,-0.04685953568671275,-9.772256780162531e-4,0.04925824556759408,1.9340658829834774,0.892570237374114,0.12118711900071834,0.15409889124190496,0.4618054121799966,0.2588602308217109,0.37728346469824686,-9006.929283519059
3.3850808248219972,1.1066362500748528,0.23868902119865348,-1.2041571678536589e-4,0.4790438885006639,2.6209224953763406,1.8556502034419378,-0.3111891281536342,-3.5538987230436693e-4,0.05384143984627992,1.9397542307516384,0.9351902248144495,0.11948326800932872,0.14499154933789185,0.6532650074862362,0.18451753641251956,0.7314757227323799,-9063.777022075723
3.2588295618611824,1.2294512987127206,0.3237040880738181,-3.9656583247389297e-4,0.47711637029871423,2.4423721906006763,2.009946197377514,-0.011733962226333272,-8.486717137007316e-4,0.05103759582111634,1.918120818362953,0.9497000142671533,0.12298438490659228,0.15191320658429974,0.619923109507609,0.17489807346255576,0.8121811693084092,-8989.547284544744
3.5835015589649735,1.2306971825744517,0.25951187210814963,-3.787279866377813e-4,0.47908527200017237,3.711040533687975,1.811474107995099,-0.05486790953735726,-6.862342857852266e-4,0.05244290374924985,2.105652246326745,0.9392251966094027,0.11669359772264999,0.1426974671508031,0.5441112882649329,0.3402416123663543,0.5908448834666966,-9008.653517210038
3.4371784851938236,1.2537297724861092,0.18070238803881544,-1.753956733644879e-4,0.4805748822636416,2.5771474875193547,2.0196294941359554,-0.18446245814239598,-6.031787991062854e-4,0.05042124404092215,1.8585645312195325,0.9313171742228848,0.13159844362668657,0.16832856155935225,0.5228843719151544,0.18778886808966272,0.5758660605726168,-9032.878921021342
3.9067021318793502,1.2235884232755931,0.15933824919753986,-1.5263019719256087e-4,0.4962630700207024,2.0833294430766705,2.0854146629983243,-0.3776950500642851,-4.6262580452271e-4,0.05467712382093025,1.4962695869354128,0.9008186469244442,0.10506501298609112,0.13961723433281142,1.072594163317934,0.3904023904488113,0.8746393036233217,-9035.786259787365
3.262556715987467,1.198653787260531,0.260739966654082,-1.9522321622503282e-4,0.49782117973294593,1.9237128556950056,2.135423450011015,-0.13401219632886935,-8.274784966704807e-4,0.05647095783158534,1.7739217765871262,0.9451497113696155,0.12605442643704812,0.1588963211540866,0.7288814326470681,0.15731220644759747,0.9926486621150722,-9013.911863180214
4.448905907572678,1.328760813354226,0.1620378785530618,-3.324784006560466e-4,0.48587057577363524,3.2753281006359254,1.9727691113173402,-0.14658713948191993,-7.262888831684922e-4,0.05247048006405773,1.5731440182396652,0.9454478855672434,0.10731023604359581,0.12853915411233013,1.9135854052279069,0.40910258429947344,0.6769751357291403,-8960.760743660754
3.2908477287793896,1.2045017243809595,0.31046666206692397,-1.922756609784071e-4,0.4879466958849533,2.515549647943247,1.9651072970098293,-0.09956627630218157,-5.263588665579939e-4,0.05179039221930058,1.9075421605094824,0.9286129259991104,0.12089439974022462,0.1486256854838245,0.4076250157986488,0.412739181702434,0.5993677052068733,-8994.951259253561
